Id,Wohngebiet,Nachbarschaft,Bedingung1,Bedingung2,Wohnungsklasse,Gebauedetyp,Wohnungsstil,Baujahr,Umbaujahr,Hausqualitaet,Hauszustand,Versorgung,Grundstuecksgroesse,Grundstuecksform,Gelaendekontur,Gelaendeneigung,Grundstueckanordnung,Strassenlaenge,Strassentyp,Fundament,Mauerwerktyp,Mauerwerkflaeche,Verkleidung1,Verkleidung2,Dachtyp,Dachmeterial,Aussenmaterialqualitaet,Aussenmaterialzustand,Kellerhoehe,Kellerzustand,Kellerbelichtung,Kellerbereich1,Kellerbereichgroesse1,Kellerbereich2,Kellerbereichgroesse2,KellerbereichgroesseNAu,KellerbereichgroesseGes,KellerVollbadezimmer,KellerHalbbadezimmer,OberirdischeWohnflaeche,1Stockflaeche,2Stockflaeche,GeringequalitaetFlaeche,OberirdischeRaueme,Funktionalitaet,OberirdischeVollbadezimmer,OberirdischeHalbbadezimmer,Schlafzimmer,Kuechen,KuechenQualitaet,Kamine,Kaminqualitaet,Heizung,Heizungsqualitaet,Klimalanlage,Elektrik,Holzdeckflaeche,OffeneVerandaflaeche,GeschlosseneVerandaflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Poolflaeche,Poolqualitaet,Zaunqualitaet,Garagentyp,Garagenbaujahr,Garageninnenausbau,Garagenautos,Garagenflaeche,Garagenqualitaet,Garagenzustand,EinfahrtGepflastert,Sondermerkmal,SondermerkmalWert,Verkaufsmonat,Verkaufsjahr,Verkaufstyp,Verkaufsbedingung,Verkaufspreis
1470,WN,Westend,Norm,Norm,60,1Fam,2Sto,2005,2005,6,5,EGWA,760.77,UR1,Ebn,San,Inn,19.5,Pfla,BetonGeg,ZiegGla,3.42,Vinyl,Vinyl,Giebel,VerbSch,Gu,Du,Gu,Ty,Ke,GWR,32.58,NAu,0.0,35.28,67.86,0.0,0.0,144.81,67.86,76.95,0.0,6,Typ,2,1,3,1,Gu,0,KeineKamine,GasWO,Ag,J,SLSRo,0.0,6.3,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2005.0,GAu,2.0,47.25,Du,Du,J,Keine,0.0,4,2018,GarK,Normal,154700.0
1471,WN,Sossenh,Norm,Norm,20,1Fam,1Sto,2012,2012,8,5,EGWA,1289.79,Reg,Ebn,San,Inn,25.5,Pfla,BetonGeg,ZiegGla,56.7,Vinyl,Vinyl,Walm,VerbSch,Gu,Du,Ag,Ty,Gu,GWR,114.66,NAu,0.0,47.34,162.0,1.0,0.0,162.0,162.0,0.0,0.0,7,Typ,2,0,3,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,24.3,7.02,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2012.0,Aus,3.0,68.85,Du,Du,J,Keine,0.0,5,2016,GarK,Normal,265625.0
1472,WN,Höchst,Norm,Norm,20,1Fam,1Sto,1964,1964,5,5,EGWA,810.0,Reg,Ebn,San,Inn,22.5,Pfla,BetonSte,Kein,0.0,Holz,Holz,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,SQ,73.08,NAu,0.0,11.16,84.24,0.0,0.0,101.52,101.52,0.0,0.0,5,Ger1,1,0,2,1,Du,0,KeineKamine,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,KeinPool,GuHol,Verbund,1964.0,NAu,1.0,25.74,Du,Du,J,Keine,0.0,6,2016,GarK,Familie,100300.0
1473,WN,Hochsch,Norm,Norm,20,1Fam,1Sto,2017,2017,9,5,EGWA,1073.07,UR1,Ebn,San,Eck,36.6,Pfla,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,VerbSch,Gu,Du,Ag,Ty,Ke,NAu,0.0,NAu,0.0,162.0,162.0,0.0,0.0,162.0,162.0,0.0,0.0,7,Typ,2,0,2,1,Ag,0,KeineKamine,GasWO,Ag,J,SLSRo,25.92,12.24,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2017.0,Aus,2.0,63.18,Du,Du,J,Keine,0.0,5,2019,GarK,Normal,203150.0
1474,WN,Altstad,Norm,Norm,60,1Fam,2Sto,1949,2016,5,7,EGWA,972.0,Reg,Ebn,San,Inn,18.0,Pfla,ZiegFli,Kein,0.0,Vinyl,Vinyl,Giebel,VerbSch,Du,Gu,Ty,Ty,Ke,NAu,0.0,NAu,0.0,60.84,60.84,0.0,1.0,121.68,60.84,60.84,0.0,7,Typ,2,0,4,1,Gu,0,KeineKamine,GasWO,Ag,J,SLSRo,16.83,0.0,11.52,0.0,0.0,0.0,KeinPool,KeinZaun,Abgetr,1949.0,NAu,2.0,64.8,Du,Du,J,Keine,0.0,8,2019,GarK,Normal,126650.0
1475,WN,Hausen,Norm,Norm,20,1Fam,1Sto,1972,1972,5,7,EGWA,2352.78,UR1,Ebn,San,SG,20.684476534296028,Pfla,BetonSte,ZiegGla,17.01,Hartfas,Hartfas,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,DAR,53.37,NAu,0.0,53.55,106.92,0.0,0.0,106.92,106.92,0.0,0.0,6,Typ,1,0,3,1,Du,0,KeineKamine,GasWO,Du,J,SLSRo,23.49,3.51,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,1972.0,NAu,1.0,28.08,Du,Du,P,Keine,0.0,4,2020,GarK,Normal,134215.0
1476,WN,Riederw,Norm,Norm,190,2FamU,1.5V,1952,1989,5,6,EGWA,403.56,UR1,Ebn,San,Eck,17.7,Pfla,BetonSte,Kein,0.0,Sperrho,Sperrho,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,DWR,43.65,NAu,0.0,16.83,60.48,1.0,0.0,115.38,70.02,45.36,0.0,4,Typ,1,0,2,1,Du,0,KeineKamine,GasWO,Du,N,SLSRo,0.0,7.92,0.0,0.0,0.0,0.0,KeinPool,MnPrv,Abgetr,1952.0,NAu,1.0,21.6,Du,Du,J,Keine,0.0,7,2017,GarK,Normal,92225.0
1477,WN,Gallus,Norm,Norm,50,1Fam,1.5V,1952,1960,5,5,EGWA,583.92,Reg,Ebn,San,Inn,18.6,Pfla,ZiegFli,Kein,0.0,ZiegMau,Holz,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,SQ,20.7,NAu,0.0,51.21,71.91,0.0,0.0,103.5,71.91,31.59,0.0,6,Mit,1,0,3,1,Du,2,Du,GasWO,Ag,N,SichDu,23.76,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Eingeb,1952.0,NAu,1.0,19.35,Du,Du,J,Keine,0.0,3,2016,GarK,Familie,108800.0
1478,WN,Westend,Norm,Norm,60,1Fam,2Sto,2004,2011,7,5,EGWA,838.53,Reg,Ebn,San,Inn,22.5,Pfla,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,VerbSch,Gu,Gu,Gu,Gu,Ke,GWR,44.73,NAu,0.0,25.38,70.11,1.0,0.0,176.22,92.61,83.61,0.0,7,Typ,2,1,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,18.18,8.37,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2004.0,GAu,2.0,44.91,Du,Du,J,Keine,0.0,7,2017,GarB,Normal,187000.0
1479,WN,Höchst,Norm,Norm,90,DopH,1Sto,1972,1972,4,5,EGWA,885.78,Reg,Ebn,San,2St,21.0,Pfla,Platten,Kein,0.0,Hartfas,Hartfas,Giebel,VerbSch,Du,Du,KeinKeller,KeinKeller,KeinKeller,KeinKeller,0.0,KeinKeller,0.0,0.0,0.0,0.0,0.0,110.16,110.16,0.0,0.0,6,Typ,2,0,2,2,Du,0,KeineKamine,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,CarPort,1972.0,NAu,2.0,41.58,Du,Du,J,Keine,0.0,3,2017,GarK,Normal,86530.0
1480,WN,Nied,Norm,Norm,20,1Fam,1Sto,2013,2014,9,5,EGWA,1066.14,UR1,Hng,San,Inn,21.6,Pfla,BetonGeg,ZiegGla,50.58,Vinyl,Vinyl,Walm,VerbSch,Gu,Du,Ag,Ty,Gu,GWR,141.03,NAu,0.0,20.25,161.28,1.0,0.0,161.28,161.28,0.0,0.0,6,Typ,2,0,2,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,18.54,4.41,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2013.0,Aus,3.0,78.66,Du,Du,J,Keine,0.0,8,2016,GarK,Normal,317900.0
1481,D,Schwanh,EbNA,Norm,60,1Fam,2Sto,2019,2019,8,5,EGWA,720.36,UR1,Ebn,San,Inn,22.5,Pfla,BetonGeg,Stein,9.9,Vinyl,Vinyl,Giebel,VerbSch,Gu,Du,Gu,Ty,Ke,GWR,48.96,NAu,0.0,25.92,74.88,1.0,0.0,174.15,74.88,99.27,0.0,8,Typ,2,1,3,1,Du,0,KeineKamine,GasWO,Ag,J,SLSRo,0.0,13.5,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Eingeb,2019.0,Aus,2.0,49.68,Du,Du,J,Keine,0.0,12,2019,Neu,Unfertig,223919.75
1482,WN,Ginnhei,EbNA,Norm,60,1Fam,2Sto,2010,2010,6,5,EGWA,731.07,UR1,Ebn,San,Inn,18.0,Pfla,BetonGeg,ZiegGla,1.44,Vinyl,Vinyl,Giebel,VerbSch,Du,Du,Gu,Ty,Ke,NAu,0.0,NAu,0.0,88.38,88.38,0.0,0.0,162.0,90.63,71.37,0.0,7,Typ,2,1,3,1,Du,1,Du,GasWO,Ag,J,SLSRo,9.0,5.67,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2010.0,Aus,2.0,41.67,Du,Du,J,Keine,0.0,6,2019,GarK,Normal,152150.0
1483,WN,Flughaf,Norm,Norm,160,StHAb,2Sto,1987,1987,6,5,EGWA,211.41,Reg,Ebn,San,Inn,7.2,Pfla,BetonSte,Kein,0.0,Sperrho,ZiegAlg,Giebel,VerbSch,Du,Du,Gu,Ty,Ke,DWR,35.01,NAu,0.0,41.94,76.95,0.0,0.0,131.04,76.95,54.09,0.0,6,Typ,2,1,3,1,Du,1,Du,GasWO,Du,J,SLSRo,0.0,2.52,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,1987.0,NAu,2.0,39.6,Du,Du,J,Keine,0.0,5,2019,GarK,Normal,117215.0
1484,WN,Sachsen,Norm,Norm,20,1Fam,1Sto,1973,1989,4,5,EGWA,1011.15,Reg,Ebn,San,Inn,22.5,Pfla,BetonSte,ZiegGla,4.59,Hartfas,Hartfas,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,DAR,49.23,NAu,0.0,45.36,94.59,0.0,0.0,124.38,124.38,0.0,0.0,6,Typ,1,1,3,1,Du,1,Sc,GasWO,Gu,J,SLSRo,0.0,7.38,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,1984.0,NAu,2.0,41.31,Du,Du,J,Keine,0.0,10,2016,GarK,Normal,125800.0
1485,WN,Hochsch,Norm,Norm,20,1Fam,1Sto,2013,2013,7,5,EGWA,792.9,Reg,Ebn,San,Inn,21.0,Pfla,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,VerbSch,Gu,Du,Gu,Ty,Ke,GWR,90.0,NAu,0.0,35.1,125.1,1.0,0.0,125.1,125.1,0.0,0.0,7,Typ,2,0,3,1,Gu,0,KeineKamine,GasWO,Ag,J,SLSRo,0.0,6.12,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2013.0,GAu,2.0,49.05,Du,Du,J,Keine,0.0,3,2016,GarK,Normal,175950.0
1486,WN,Sachsen,Zubr,Norm,20,1Fam,1Sto,1971,2017,5,8,EGWA,729.0,Reg,Ebn,San,Inn,22.5,Pfla,BetonSte,Kein,0.0,Holz,Holz,Giebel,VerbSch,Du,Gu,Ty,Ty,Ke,DWR,68.76,NAu,0.0,9.0,77.76,1.0,0.0,77.76,77.76,0.0,0.0,5,Typ,1,0,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,11.88,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Abgetr,1972.0,NAu,1.0,37.8,Du,Du,J,Keine,0.0,7,2018,GarK,Normal,114750.0
1487,WM,Hausen,Norm,Norm,90,DopH,GFoy,2007,2008,7,5,EGWA,804.6,UR1,Ebn,San,Eck,29.1,Pfla,BetonGeg,ZiegGla,18.0,Vinyl,Vinyl,Giebel,VerbSch,Du,Gu,Gu,Gu,Gu,GWR,117.81,NAu,0.0,3.15,120.96,2.0,0.0,120.96,120.96,0.0,0.0,8,Typ,2,0,2,2,Du,0,KeineKamine,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2007.0,Aus,4.0,70.56,Du,Du,J,Keine,0.0,11,2018,GarK,Zuweis,177820.0
1488,WN,Höchst,Norm,Norm,60,1Fam,2Sto,1979,1979,6,5,EGWA,996.75,Reg,Ebn,San,Inn,25.5,Pfla,BetonSte,Kein,0.0,Hartfas,Hartfas,Giebel,VerbSch,Du,Du,Ar,Ty,Mn,DWR,45.0,SQ,24.84,15.84,85.68,0.0,0.0,190.08,98.28,91.8,0.0,9,Typ,2,1,4,1,Du,2,Gu,GasWO,Du,J,SLSRo,25.2,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,1979.0,NAu,2.0,51.84,Du,Du,J,Keine,0.0,6,2018,GarK,Normal,175865.0
1489,WN,Hausen,Norm,Norm,85,1Fam,GFoy,1981,1981,5,7,EGWA,605.07,Reg,Ebn,San,Inn,15.0,Pfla,BetonSte,Kein,0.0,Holz,Hartfas,Giebel,VerbSch,Du,Du,Gu,Ty,Du,GWR,71.64,NAu,0.0,0.0,71.64,0.0,1.0,71.64,71.64,0.0,0.0,5,Typ,1,0,2,1,Du,0,KeineKamine,GasWO,Du,J,SLSRo,11.61,0.0,0.0,0.0,0.0,0.0,KeinPool,GuHol,KeineGarage,0.0,KeineGarage,0.0,0.0,KeineGarage,KeineGarage,J,Keine,0.0,9,2017,GarK,Normal,117300.0
1490,WN,Kalbach,Norm,Norm,60,1Fam,2Sto,2008,2008,9,5,EGWA,950.13,UR1,Ebn,San,Inn,26.7,Pfla,BetonGeg,ZiegGla,37.98,Metall,Metall,Giebel,VerbSch,Gu,Du,Ag,Ty,Gu,GWR,60.48,NAu,0.0,66.24,126.72,1.0,0.0,277.02,150.39,126.63,0.0,9,Typ,2,1,4,1,Gu,1,Du,GasWO,Ag,J,SLSRo,9.72,7.83,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2008.0,Aus,3.0,72.54,Du,Du,J,Keine,0.0,7,2017,GarK,Normal,348500.0
1491,WN,Höchst,Haup,Norm,60,1Fam,2Sto,1974,1988,6,6,EGWA,855.0,Reg,Ebn,San,Eck,30.0,Pfla,BetonSte,ZiegAlg,24.48,Vinyl,Vinyl,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,DAR,39.78,NAu,0.0,33.66,73.44,0.0,1.0,177.93,101.43,76.5,0.0,9,Typ,1,1,4,1,Du,1,Du,GasWO,Du,J,SLSRo,0.0,4.68,0.0,0.0,0.0,0.0,KeinPool,GuPrv,Verbund,1974.0,GAu,2.0,48.6,Du,Du,J,Keine,0.0,6,2017,GarK,Normal,140250.0
1492,WN,Ginnhei,Norm,Norm,60,1Fam,2Sto,2001,2001,6,5,EGWA,1266.03,Reg,Ebn,San,3St,20.684476534296028,Pfla,BetonGeg,ZiegGla,17.46,Hartfas,Hartfas,Giebel,VerbSch,Du,Du,Gu,Ty,Ke,DWR,45.36,NAu,0.0,29.88,75.24,1.0,0.0,153.81,76.59,77.22,0.0,7,Typ,2,1,3,1,Gu,0,KeineKamine,GasWO,Gu,J,SLSRo,0.0,3.6,0.0,0.0,0.0,0.0,KeinPool,GuPrv,Verbund,2001.0,Aus,2.0,37.44,Du,Du,J,Keine,0.0,9,2018,GarK,Normal,157250.0
1493,WN,Kalbach,Norm,Norm,60,1Fam,2Sto,2007,2008,8,5,EGWA,850.68,Reg,Ebn,San,Inn,24.6,Pfla,BetonGeg,ZiegGla,38.07,Vinyl,Vinyl,Giebel,VerbSch,Gu,Du,Gu,Ty,Ke,GWR,96.66,NAu,0.0,28.98,125.64,1.0,0.0,215.28,126.63,88.65,0.0,7,Typ,2,1,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,0.0,6.3,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2007.0,Aus,3.0,78.3,Du,Du,J,Keine,0.0,6,2016,GarK,Normal,295800.0
1494,WN,Höchst,Norm,Norm,20,1Fam,1Sto,1967,2007,5,6,EGWA,1468.89,UR1,Ebn,San,SG,14.1,Pfla,BetonSte,Kein,0.0,Metall,Metall,Giebel,VerbSch,Du,Du,Ty,Ty,Gu,UWR,114.93,NAu,0.0,18.63,133.56,1.0,0.0,144.0,144.0,0.0,0.0,6,Typ,1,0,2,1,Du,2,Gu,GasWO,Du,J,SLSRo,25.92,23.22,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,1967.0,GAu,1.0,28.71,Du,Du,J,Keine,0.0,12,2016,GarK,Normal,176375.0
1495,WN,Eckenhe,Norm,Norm,80,1Fam,GSto,2004,2017,7,6,EGWA,1768.05,UR1,Ebn,San,2St,25.5,Pfla,BetonGeg,ZiegGla,3.96,Vinyl,Vinyl,Giebel,VerbSch,Du,Du,Gu,Ty,Ke,GWR,30.87,NAu,0.0,7.2,38.07,1.0,0.0,148.68,80.64,68.04,0.0,6,Typ,2,1,3,1,Gu,0,KeineKamine,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Eingeb,2004.0,GAu,2.0,42.57,Du,Du,J,Keine,0.0,6,2020,GarK,Normal,172664.75
1496,WN,Dornbus,Norm,Norm,60,1Fam,2Sto,2006,2007,7,5,EGWA,1260.0,Reg,Ebn,Mit,Inn,24.0,Pfla,BetonGeg,Kein,0.0,Holz,Holz,Giebel,VerbSch,Gu,Du,Ag,Ty,Gu,GWR,108.09,NAu,0.0,9.45,117.54,1.0,0.0,203.4,117.54,85.86,0.0,7,Typ,2,1,3,1,Gu,0,KeineKamine,GasWO,Ag,J,SLSRo,26.64,3.96,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2006.0,GAu,2.0,47.97,Du,Du,J,Keine,0.0,4,2020,GarK,Normal,278800.0
1497,WN,Hochsch,Norm,Norm,60,1Fam,2Sto,2008,2009,7,5,EGWA,1111.68,UR2,Ebn,San,SG,12.9,Pfla,BetonGeg,ZiegGla,26.1,Vinyl,Vinyl,Giebel,VerbSch,Gu,Du,Gu,Ty,Ke,GWR,57.42,NAu,0.0,19.35,76.77,1.0,0.0,157.77,76.77,81.0,0.0,7,Typ,2,1,3,1,Du,1,Ar,GasWO,Ag,J,SLSRo,0.0,6.66,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2008.0,GAu,2.0,48.06,Du,Du,J,Keine,0.0,3,2017,GarK,Normal,184450.0
1498,WN,Nordend,Norm,Norm,80,1Fam,GSto,1979,1979,6,6,EGWA,999.36,UR1,Ebn,San,Inn,20.684476534296028,Pfla,BetonSte,Kein,0.0,Metall,Metall,Giebel,VerbSch,Du,Du,Ty,Ty,Du,GWR,74.52,NAu,0.0,53.91,128.43,0.0,1.0,128.43,128.43,0.0,0.0,7,Typ,2,0,4,1,Du,0,KeineKamine,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,0.0,19.44,0.0,KeinPool,KeinZaun,Verbund,1979.0,GAu,2.0,46.44,Du,Du,J,Keine,0.0,5,2018,GarK,Normal,155550.0
1499,WM,Altstad,Norm,Norm,50,1Fam,1.5V,1935,2004,5,8,EGWA,864.0,Reg,Ebn,San,Inn,18.0,Pfla,BetonGeg,Kein,0.0,Vinyl,Vinyl,GiebelS,VerbSch,Du,Du,Ty,Ty,Mn,NAu,0.0,NAu,0.0,63.18,63.18,0.0,0.0,132.48,75.78,56.7,0.0,6,Typ,1,0,3,1,Gu,0,KeineKamine,GasWO,Gu,J,SLSRo,0.0,0.0,7.56,0.0,0.0,0.0,KeinPool,GuHol,Abgetr,1935.0,NAu,1.0,22.5,Du,Ar,P,Keine,0.0,7,2017,GarK,Normal,106250.0
1500,WN,Kalbach,Norm,Norm,60,1Fam,2Sto,2008,2009,8,5,EGWA,1098.27,UR1,Ebn,San,Eck,29.4,Pfla,BetonGeg,ZiegGla,87.75,Vinyl,Vinyl,Walm,VerbSch,Gu,Du,Gu,Ty,Ke,GWR,76.86,NAu,0.0,33.39,110.25,1.0,0.0,235.08,114.84,120.24,0.0,8,Typ,2,1,4,1,Gu,1,Du,GasWO,Ag,J,SLSRo,22.5,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2008.0,Aus,3.0,60.84,Du,Du,J,Keine,0.0,7,2019,GarK,Normal,285600.0
1501,WM,Altstad,Norm,Norm,30,1Fam,1Sto,1920,1960,5,6,EGWA,608.04,Reg,Ebn,San,Inn,18.0,Pfla,ZiegFli,Kein,0.0,Metall,Metall,Mansarde,VerbSch,Du,Du,Ty,Gu,Ke,NAu,0.0,NAu,0.0,43.29,43.29,0.0,0.0,80.91,80.91,0.0,0.0,5,Typ,1,0,2,1,Du,0,KeineKamine,GasWO,Du,N,SichDu,0.0,0.0,8.64,0.0,0.0,0.0,KeinPool,KeinZaun,Abgetr,1940.0,NAu,1.0,18.0,Ar,Du,P,Keine,0.0,9,2018,GarK,Normal,66300.0
1502,WM,Altstad,Norm,Norm,45,1Fam,1.5V,1911,1960,5,4,EGWA,511.2,Reg,Ebn,San,Inn,12.0,Pfla,BetonSte,Kein,0.0,AsbeSch,AsbeSch,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,0.0,53.28,53.28,0.0,0.0,105.57,83.97,21.6,0.0,7,Typ,2,0,3,1,Du,0,KeineKamine,GasWO,Du,N,SichDu,0.0,2.25,6.93,0.0,0.0,0.0,KeinPool,MnPrv,Abgetr,1930.0,NAu,1.0,21.6,Du,Ar,J,Keine,0.0,9,2017,GarK,AngrLand,96050.0
1503,WN,Eckenhe,Norm,Norm,20,1Fam,1Sto,1996,1996,8,5,EGWA,1623.96,UR1,Hng,San,SG,21.0,Pfla,BetonSte,Kein,0.0,HolzSch,Sperrho,Giebel,VerbSch,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,0.0,25.11,25.11,0.0,0.0,245.34,245.34,0.0,0.0,6,Typ,2,1,2,1,Gu,1,Gu,GasWO,Gu,J,SLSRo,19.44,5.76,15.21,0.0,0.0,20.52,Ag,KeinZaun,Verbund,1996.0,Aus,2.0,62.19,Gu,Gu,J,Keine,0.0,8,2017,GarK,Normal,267750.0
1504,WN,Höchst,Norm,Norm,20,1Fam,1Sto,1961,1961,5,5,EGWA,1176.3,Reg,Ebn,San,Eck,20.1,Pfla,BetonSte,Kein,0.0,Metall,Metall,Walm,VerbSch,Du,Du,Ty,Ty,Ke,DAR,27.72,NAu,0.0,29.07,56.79,0.0,0.0,100.08,100.08,0.0,0.0,5,Typ,1,0,2,1,Du,0,KeineKamine,GasWO,Du,J,SichDu,0.0,0.0,0.0,0.0,22.95,0.0,KeinPool,KeinZaun,Tiefgar,1961.0,NAu,2.0,43.2,Du,Du,J,Keine,0.0,10,2019,GarK,Normal,107100.0
1505,WN,Dornbus,Norm,Norm,20,1Fam,1Sto,1976,1976,6,6,EGWA,1035.0,UR1,Erh,San,SG,20.684476534296028,Pfla,BetonSte,Kein,0.0,Sperrho,Sperrho,Flach,KiesTeer,Du,Du,Gu,Gu,Gu,SQ,23.58,DWR,65.07,17.73,106.38,1.0,0.0,147.87,147.87,0.0,0.0,6,Typ,2,0,2,1,Du,1,Gu,GasWO,Ag,J,SLSRo,30.51,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,1976.0,NAu,2.0,39.42,Du,Du,J,Keine,0.0,3,2018,GarK,Normal,165750.0
1506,D,Schwanh,Norm,Norm,160,StHAb,2Sto,2009,2010,8,5,EGWA,238.05,Reg,Ebn,San,Inn,7.2,Pfla,BetonGeg,ZiegGla,41.04,Metall,Metall,Giebel,VerbSch,Gu,Du,Gu,Ty,Ke,GWR,58.41,NAu,0.0,28.89,87.3,1.0,0.0,156.51,88.47,68.04,0.0,7,Typ,2,1,3,1,Gu,0,KeineKamine,GasWO,Ag,J,SLSRo,10.35,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,2009.0,Aus,2.0,43.2,Du,Du,J,Keine,0.0,8,2019,GarK,Abnormal,146625.0
1507,WM,Berkers,Norm,Norm,160,StHAb,2Sto,1990,1990,6,6,EGWA,117.0,Reg,Ebn,San,Inn,7.2,Pfla,BetonSte,Kein,0.0,Metall,Metall,Giebel,VerbSch,Du,Du,Gu,Ty,Ke,DWR,25.65,NAu,0.0,24.84,50.49,0.0,0.0,110.61,50.49,60.12,0.0,5,Typ,1,1,2,1,Du,1,Du,GasWO,Du,J,SLSRo,13.5,0.0,0.0,0.0,0.0,0.0,KeinPool,GuPrv,Verbund,1990.0,Aus,2.0,41.58,Du,Du,J,Keine,0.0,5,2019,GarK,Normal,105400.0
1508,WN,Ginnhei,Norm,Norm,80,1Fam,GSto,2007,2007,6,5,EGWA,798.48,UR1,Hng,San,Inn,16.8,Pfla,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,VerbSch,Du,Du,Gu,Ty,Ke,NAu,0.0,NAu,0.0,34.56,34.56,0.0,0.0,124.56,67.86,56.7,0.0,7,Typ,2,1,3,1,Du,1,Du,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Eingeb,2007.0,Aus,2.0,35.1,Du,Du,J,Keine,0.0,3,2017,GarK,Normal,137275.0
1509,WM,Altstad,Norm,Norm,30,1Fam,1Sto,1933,1960,5,8,EGWA,766.8,Reg,Ebn,San,Inn,18.0,Pfla,BetonGeg,Kein,0.0,Stuck,Stuck,Giebel,VerbSch,Gu,Du,Ar,Ty,Ke,NAu,0.0,NAu,0.0,56.16,56.16,0.0,0.0,71.28,71.28,0.0,0.0,5,Typ,1,0,2,1,Du,0,KeineKamine,GasWO,Du,J,SLSRo,0.0,0.0,7.29,0.0,0.0,0.0,KeinPool,GuHol,Abgetr,1973.0,NAu,1.0,25.83,Du,Du,J,Keine,0.0,2,2019,GarK,Normal,84575.0
1510,WM,Eisenba,Norm,Norm,30,1Fam,1Sto,1940,1960,6,6,EGWA,648.0,Reg,Ebn,San,Eck,18.0,Pfla,ZiegFli,Kein,0.0,Vinyl,Vinyl,Giebel,VerbSch,Du,Du,Ty,Ty,Ke,SQ,30.87,NAu,0.0,57.69,88.56,0.0,0.0,88.56,88.56,0.0,0.0,6,Typ,1,0,3,1,Du,0,KeineKamine,GasWO,Du,J,SichAr,0.0,0.0,14.76,0.0,0.0,0.0,KeinPool,KeinZaun,Abgetr,1940.0,NAu,1.0,27.72,Du,Du,N,Keine,0.0,3,2016,VerZ,Familie,76500.0
1511,WN,Hochsch,Norm,Norm,20,1Fam,1Sto,1984,1984,5,5,EGWA,1062.0,UR1,Erh,San,Inn,29.1,Pfla,BetonSte,Kein,0.0,Hartfas,Hartfas,Giebel,VerbSch,Du,Du,Gu,Ty,Du,UWR,59.67,NAu,0.0,18.09,77.76,0.0,0.0,80.46,80.46,0.0,0.0,5,Typ,1,0,3,1,Du,0,KeineKamine,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,KeinPool,KeinZaun,Verbund,1984.0,NAu,2.0,39.6,Du,Du,J,Keine,0.0,8,2017,GarK,Familie,111350.0
